Address Text,Matched,Match Score,Match Text,Match Type,Match Id,MatchXCoordinate,MatchYCoordinate,MatchLatitude,MatchLongitude,Match Codes,Street__,Street_Name,Street_suffix,Unit__,ZIP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street 02129,True,10,"380 Bunker Hill St, Charlestown, MA 02129",Address,343516,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",,Bunker Hill,Street,105,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street 02129,True,10,"380 Bunker Hill St, Charlestown, MA 02129",Address,343516,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",,Bunker Hill,Street,109,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street 02129,True,10,"380 Bunker Hill St, Charlestown, MA 02129",Address,343516,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",,Bunker Hill,Street,114,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street 02129,True,10,"380 Bunker Hill St, Charlestown, MA 02129",Address,343516,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",,Bunker Hill,Street,204,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street 02129,True,10,"380 Bunker Hill St, Charlestown, MA 02129",Address,343516,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",,Bunker Hill,Street,216,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319-329A Centre Street 02130,True,10,"319-329B Centre St, Jamaica Plain, MA 02130",Address,162975,763085.893458396,2942967.97507274,42.322974413,-71.104633617,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",,Centre,Street,303,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23B Circuit Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,,Circuit,Street,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37B Circuit Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,,Circuit,Street,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39B Circuit Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,,Circuit,Street,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47B Circuit Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,,Circuit,Street,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 Clarendon Street 02116,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_PARCEL",6,Clarendon,Street,301,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 Clarendon Street 02116,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_PARCEL",14,Clarendon,Street,201,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 Clarendon Street 02116,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_PARCEL",14,Clarendon,Street,301,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 Clarendon Street 02116,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_PARCEL",14,Clarendon,Street,401,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301-319 Columbus Avenue 02127,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_PARCEL",,Columbus,Avenue,201,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301-319 Columbus Avenue 02116,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_PARCEL",,Columbus,Avenue,202,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F Dorchester Street 02127,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Dorchester,Street,,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156 Green Street 02130,True,10,"154-160 Green St, Jamaica Plain, MA 02130",Address,165762,762564.5770993,2938412.60744167,42.310480871,-71.106638999,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",156,Green,Street,202,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156 Green Street 02130,True,10,"154-160 Green St, Jamaica Plain, MA 02130",Address,165762,762564.5770993,2938412.60744167,42.310480871,-71.106638999,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",156,Green,Street,305,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4B Herman Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Herman,Street,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113A Holton Street 02135,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Holton,Street,2,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115A Holton Street 02127,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Holton,Street,4,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117A Holton Street 02127,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Holton,Street,6,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119A Holton Street 02127,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Holton,Street,8,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121A Holton Street 02130,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Holton,Street,10,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123A Holton Street 02114,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Holton,Street,12,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153 Hyde Park Avenue 02130,True,10,"153-155 Hyde Park Ave, Jamaica Plain, MA 02130",Address,353918,759923.908042848,2933199.79677822,42.296209612,-71.116488267,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",153,Hyde Park,Avenue,,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157 Hyde Park Avenue 02130,True,10,"157-159 Hyde Park Ave, Jamaica Plain, MA 02130",Address,353917,759893.39589007,2933137.29677822,42.296038484,-71.116602084,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",157,Hyde Park,Avenue,,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169 Hyde Park Avenue 02130,True,10,"167-171 Hyde Park Ave, Jamaica Plain, MA 02130",Address,353915,759814.272626181,2932967.027681,42.29557223,-71.116897365,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",169,Hyde Park,Avenue,,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107 Litchfield Street 02135,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_NONE",107,Litchfield,Street,19,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101A Litchfield Street 02114,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Litchfield,Street,14,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103A Litchfield Street 02129,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Litchfield,Street,16,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105A Litchfield Street 02135,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Litchfield,Street,18,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107A Litchfield Street 02135,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Litchfield,Street,20,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76 Pond Street 02130,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",76,Pond,Street,,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Portland Street 02114,True,10,"121-127 Portland St, Boston, MA 02114",Address,112312,774933.241565421,2957831.77255858,42.36360204,-71.060542,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",121,Portland,Street,201,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Portland Street 02114,True,10,"121-127 Portland St, Boston, MA 02114",Address,112312,774933.241565421,2957831.77255858,42.36360204,-71.060542,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",121,Portland,Street,301,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Portland Street 02114,True,10,"121-127 Portland St, Boston, MA 02114",Address,112312,774933.241565421,2957831.77255858,42.36360204,-71.060542,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",121,Portland,Street,308,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Portland Street 02114,True,10,"121-127 Portland St, Boston, MA 02114",Address,112312,774933.241565421,2957831.77255858,42.36360204,-71.060542,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",121,Portland,Street,402,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Portland Street 02114,True,10,"121-127 Portland St, Boston, MA 02114",Address,112312,774933.241565421,2957831.77255858,42.36360204,-71.060542,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",121,Portland,Street,410,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Portland Street 02114,True,10,"121-127 Portland St, Boston, MA 02114",Address,112312,774933.241565421,2957831.77255858,42.36360204,-71.060542,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",121,Portland,Street,510,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Portland Street 02114,True,10,"121-127 Portland St, Boston, MA 02114",Address,112312,774933.241565421,2957831.77255858,42.36360204,-71.060542,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",121,Portland,Street,610,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64B Regent Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Regent,Street,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66A Regent Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_IMPROVEMENT",,Regent,Street,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 Saint George Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE",66,Saint George,Street,102,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 Saint George Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE",66,Saint George,Street,103,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 Saint George Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE",66,Saint George,Street,105,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 Saint George Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE",66,Saint George,Street,106,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 Saint George Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE",66,Saint George,Street,205,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 Saint George Street 02119,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE",66,Saint George,Street,207,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Sigourney Street 02130,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_PARCEL",18,Sigourney,Street,,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23B Warren Street 02129,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_NONE",,Warren,Street,,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193 Washington Street 02130,True,10,"3193-3201 Washington St, Jamaica Plain, MA 02130",Address,144654,763956.343860469,2939276.78557544,42.312834492,-71.10147868,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",3193,Washington,Street,203,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193 Washington Street 02130,True,10,"3193-3201 Washington St, Jamaica Plain, MA 02130",Address,144654,763956.343860469,2939276.78557544,42.312834492,-71.10147868,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",3193,Washington,Street,208,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193 Washington Street 02130,True,10,"3193-3201 Washington St, Jamaica Plain, MA 02130",Address,144654,763956.343860469,2939276.78557544,42.312834492,-71.10147868,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",3193,Washington,Street,301,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193 Washington Street 02130,True,10,"3193-3201 Washington St, Jamaica Plain, MA 02130",Address,144654,763956.343860469,2939276.78557544,42.312834492,-71.10147868,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",3193,Washington,Street,304,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193 Washington Street 02130,True,10,"3193-3201 Washington St, Jamaica Plain, MA 02130",Address,144654,763956.343860469,2939276.78557544,42.312834492,-71.10147868,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",3193,Washington,Street,307,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193 Washington Street 02130,True,10,"3193-3201 Washington St, Jamaica Plain, MA 02130",Address,144654,763956.343860469,2939276.78557544,42.312834492,-71.10147868,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",3193,Washington,Street,403,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193 Washington Street 02130,True,10,"3193-3201 Washington St, Jamaica Plain, MA 02130",Address,144654,763956.343860469,2939276.78557544,42.312834492,-71.10147868,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",3193,Washington,Street,408,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
